"ASSESSMENTYEAR","ECOREGION","GUILD","STOCKID","YEAR","METRIC","VALUE","valueMean","stockValue","guildValue","ecoValue"
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2009,"SSB",371704,388670.583333333,0.956347138011259,0.625900909615709,0.785265175635386
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2010,"SSB",355022,388670.583333333,0.913426472760673,0.738683984697717,0.859125671544779
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2011,"SSB",343368,388670.583333333,0.883442212310468,1.09330604627308,1.06191779899144
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2012,"SSB",344666,388670.583333333,0.886781801298315,0.945672389363124,1.03269590971272
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2013,"SSB",377210,388670.583333333,0.970513376044452,0.81409281392758,0.948909565546086
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2014,"SSB",459580,388670.583333333,1.18244091451051,0.944441133031385,1.05288076840002
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2015,"SSB",529830,388670.583333333,1.36318523376801,1.38494062153838,1.20102205437929
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1982,"SSB",1822660,1751237.76470588,1.04078385969829,1.12683151687705,0.913310471748758
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1983,"SSB",1777640,1751237.76470588,1.01507632819839,1.17374827020479,0.878121525770207
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1984,"SSB",1599340,1751237.76470588,0.913262626145232,1.16545389429599,0.897544266561035
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1985,"SSB",2581900,1751237.76470588,1.47432864459363,1.42848600477171,1.02561871141708
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1986,"SSB",3281450,1751237.76470588,1.87378896580106,1.55434884145428,1.04710519733675
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1987,"SSB",3843960,1751237.76470588,2.19499606362451,1.71804739926513,1.06095793699788
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1988,"SSB",4361100,1751237.76470588,2.4902957713069,1.36773716910282,0.98361663842044
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1989,"SSB",3989020,1751237.76470588,2.27782890501448,1.3529941883725,0.965721910348128
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1990,"SSB",3396650,1751237.76470588,1.93957100997674,1.28148128857119,0.904683740742636
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1991,"SSB",3220720,1751237.76470588,1.83911063643657,1.22665304839595,0.892761750781259
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1992,"SSB",2637580,1751237.76470588,1.50612329927854,1.08409135248156,0.858053632542496
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1993,"SSB",2458820,1751237.76470588,1.40404692586843,1.00996258051742,0.818973783437682
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1994,"SSB",2078060,1751237.76470588,1.18662356527528,0.910466856279392,0.741997065127589
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1995,"SSB",1600240,1751237.76470588,0.913776548365354,0.814997850131794,0.680877641670797
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1996,"SSB",1451670,1751237.76470588,0.828939410316911,0.805507679610624,0.68442580377438
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1997,"SSB",1240440,1751237.76470588,0.708321865254162,0.844528200714909,0.711922488837256
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1998,"SSB",1026430,1751237.76470588,0.586116871555923,0.851761148522504,0.769150511651382
2015,"Widely distributed and migratory stocks","pelagic","hom-west",1999,"SSB",963625,1751237.76470588,0.550253665961709,0.865741106673108,0.818629982218759
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2000,"SSB",885165,1751237.76470588,0.505451068860808,0.776212906756232,0.759163318041858
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2001,"SSB",606007,1751237.76470588,0.346044958721969,0.639813964486951,0.721471001262681
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2002,"SSB",720761,1751237.76470588,0.411572325886343,0.609159740309493,0.743671669176489
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2003,"SSB",783084,1751237.76470588,0.447160297580447,0.661074056024119,0.870121098367582
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2004,"SSB",945880,1751237.76470588,0.54012083285496,0.800613421233452,0.947971353899842
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2005,"SSB",1341390,1751237.76470588,0.765966807611235,0.863093639454038,0.95022585637525
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2006,"SSB",1348350,1751237.76470588,0.769941139446849,0.865568746952922,0.955603809047139
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2007,"SSB",1241670,1751237.76470588,0.709024225621663,0.901177235663723,0.941010866730312
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2008,"SSB",1347480,1751237.76470588,0.769444347967397,1.00377817180113,0.972963232341009
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2009,"SSB",1419420,1751237.76470588,0.810523864095855,1.14123070786129,1.07404496538878
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2010,"SSB",1141150,1751237.76470588,0.651624823880871,1.08423460984086,1.21218635092767
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2011,"SSB",1058020,1751237.76470588,0.604155541482223,1.04677161224125,1.42320579052608
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2012,"SSB",956537,1751237.76470588,0.546206242965899,0.943010889925331,1.51690644513692
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2013,"SSB",854205,1751237.76470588,0.487772144488594,0.900520706004552,1.57992189493102
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2014,"SSB",838100,1751237.76470588,0.478575791871846,0.920292752206409,1.68061831440292
2015,"Widely distributed and migratory stocks","pelagic","hom-west",2015,"SSB",723560,1751237.76470588,0.413170623990924,0.804411369480119,1.90793485062179
2015,"Iceland and East Greenland","demersal","lin-icel",1982,"SSB",11904,17497.3529411765,0.680331478711065,1.04013940831549,0.938244599892305
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1982,"SSB",11904,17497.3529411765,0.680331478711065,0.770963108329896,0.913310471748758
2015,"Iceland and East Greenland","demersal","lin-icel",1983,"SSB",9795,17497.3529411765,0.559798961187406,0.955382327356955,0.905621275318032
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1983,"SSB",9795,17497.3529411765,0.559798961187406,0.681037029480483,0.878121525770207
2015,"Iceland and East Greenland","demersal","lin-icel",1984,"SSB",8741,17497.3529411765,0.499561278176531,0.89091740181052,0.910404027792082
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1984,"SSB",8741,17497.3529411765,0.499561278176531,0.718937848071065,0.897544266561035
2015,"Iceland and East Greenland","demersal","lin-icel",1985,"SSB",9428,17497.3529411765,0.538824359987225,0.871951291691449,0.900818295636004
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1985,"SSB",9428,17497.3529411765,0.538824359987225,0.757040515847332,1.02561871141708
2015,"Iceland and East Greenland","demersal","lin-icel",1986,"SSB",10640,17497.3529411765,0.608091980299541,0.893531143814299,0.919315311741304
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1986,"SSB",10640,17497.3529411765,0.608091980299541,0.708942767925063,1.04710519733675
2015,"Iceland and East Greenland","demersal","lin-icel",1987,"SSB",11818,17497.3529411765,0.67541644954699,0.860161759549501,0.879918133034015
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1987,"SSB",11818,17497.3529411765,0.67541644954699,0.622898295486384,1.06095793699788
2015,"Iceland and East Greenland","demersal","lin-icel",1988,"SSB",11523,17497.3529411765,0.658556756484174,0.891647365589097,0.909246064870603
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1988,"SSB",11523,17497.3529411765,0.658556756484174,0.599496107738061,0.98361663842044
2015,"Iceland and East Greenland","demersal","lin-icel",1989,"SSB",11178,17497.3529411765,0.638839488325965,0.942676279935446,0.948151535398389
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1989,"SSB",11178,17497.3529411765,0.638839488325965,0.578449632323759,0.965721910348128
2015,"Iceland and East Greenland","demersal","lin-icel",1990,"SSB",10476,17497.3529411765,0.598719133986653,0.95908427567286,0.855195738881398
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1990,"SSB",10476,17497.3529411765,0.598719133986653,0.52788619291408,0.904683740742636
2015,"Iceland and East Greenland","demersal","lin-icel",1991,"SSB",10071,17497.3529411765,0.575572775713973,0.859454855057724,0.831514648681543
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1991,"SSB",10071,17497.3529411765,0.575572775713973,0.558870453166571,0.892761750781259
2015,"Iceland and East Greenland","demersal","lin-icel",1992,"SSB",9574,17497.3529411765,0.547168479265771,0.739749867141991,0.793917694175539
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1992,"SSB",9574,17497.3529411765,0.547168479265771,0.632015912603435,0.858053632542496
2015,"Iceland and East Greenland","demersal","lin-icel",1993,"SSB",9219,17497.3529411765,0.526879696088484,0.656977754386161,0.762474126418663
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1993,"SSB",9219,17497.3529411765,0.526879696088484,0.627984986357941,0.818973783437682
2015,"Iceland and East Greenland","demersal","lin-icel",1994,"SSB",9127,17497.3529411765,0.521621757912962,0.666598058447257,0.763443099053527
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1994,"SSB",9127,17497.3529411765,0.521621757912962,0.573527273975786,0.741997065127589
2015,"Iceland and East Greenland","demersal","lin-icel",1995,"SSB",9167,17497.3529411765,0.523907817989276,0.656107063628428,0.733917804035619
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1995,"SSB",9167,17497.3529411765,0.523907817989276,0.546757433209799,0.680877641670797
2015,"Iceland and East Greenland","demersal","lin-icel",1996,"SSB",9449,17497.3529411765,0.54002454152729,0.624728684510945,0.801244964338752
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1996,"SSB",9449,17497.3529411765,0.54002454152729,0.563343927938135,0.68442580377438
2015,"Iceland and East Greenland","demersal","lin-icel",1997,"SSB",9990,17497.3529411765,0.570943504059438,0.644759032697691,0.688385760839399
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1997,"SSB",9990,17497.3529411765,0.570943504059438,0.579316776959603,0.711922488837256
2015,"Iceland and East Greenland","demersal","lin-icel",1998,"SSB",10112,17497.3529411765,0.577915987292195,0.680986401293337,0.742490432107136
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1998,"SSB",10112,17497.3529411765,0.577915987292195,0.686539874780259,0.769150511651382
2015,"Iceland and East Greenland","demersal","lin-icel",1999,"SSB",9249,17497.3529411765,0.52859424114572,0.661109404567898,0.727671962098183
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1999,"SSB",9249,17497.3529411765,0.52859424114572,0.77151885776441,0.818629982218759
2015,"Iceland and East Greenland","demersal","lin-icel",2000,"SSB",8750,17497.3529411765,0.500075641693702,0.622161792659442,0.747847135228535
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2000,"SSB",8750,17497.3529411765,0.500075641693702,0.742113729327483,0.759163318041858
2015,"Iceland and East Greenland","demersal","lin-icel",2001,"SSB",8771,17497.3529411765,0.501275823233766,0.612294530495122,0.672807025607895
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2001,"SSB",8771,17497.3529411765,0.501275823233766,0.803128038038412,0.721471001262681
2015,"Iceland and East Greenland","demersal","lin-icel",2002,"SSB",9712,17497.3529411765,0.555055386529055,0.717636214751642,0.768750194283294
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2002,"SSB",9712,17497.3529411765,0.555055386529055,0.878183598043484,0.743671669176489
2015,"Iceland and East Greenland","demersal","lin-icel",2003,"SSB",11007,17497.3529411765,0.629066581499723,0.835090896961359,0.869118984237242
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2003,"SSB",11007,17497.3529411765,0.629066581499723,1.07916814071105,0.870121098367582
2015,"Iceland and East Greenland","demersal","lin-icel",2004,"SSB",12174,17497.3529411765,0.695762384226185,0.94243669293256,1.02147250341233
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2004,"SSB",12174,17497.3529411765,0.695762384226185,1.09532928656623,0.947971353899842
2015,"Iceland and East Greenland","demersal","lin-icel",2005,"SSB",14091,17497.3529411765,0.805321813383537,1.00666711920193,1.10898056147069
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2005,"SSB",14091,17497.3529411765,0.805321813383537,1.03735807329646,0.95022585637525
2015,"Iceland and East Greenland","demersal","lin-icel",2006,"SSB",16038,17497.3529411765,0.916595787598124,1.00118052211184,1.0810758194385
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2006,"SSB",16038,17497.3529411765,0.916595787598124,1.04563887114136,0.955603809047139
2015,"Iceland and East Greenland","demersal","lin-icel",2007,"SSB",17596,17497.3529411765,1.00563782757056,1.0493786203386,1.11195680180479
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2007,"SSB",17596,17497.3529411765,1.00563782757056,0.980844497796901,0.941010866730312
2015,"Iceland and East Greenland","demersal","lin-icel",2008,"SSB",20006,17497.3529411765,1.14337294716848,1.11173259783897,1.17358799375633
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2008,"SSB",20006,17497.3529411765,1.14337294716848,0.942148292880887,0.972963232341009
2015,"Iceland and East Greenland","demersal","lin-icel",2009,"SSB",22010,17497.3529411765,1.25790455699181,1.08438772163171,1.09660931810768
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2009,"SSB",22010,17497.3529411765,1.25790455699181,1.00685922291628,1.07404496538878
2015,"Iceland and East Greenland","demersal","lin-icel",2010,"SSB",25521,17497.3529411765,1.45856348019028,1.10084633954259,1.07771917720112
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2010,"SSB",25521,17497.3529411765,1.45856348019028,1.34013809201448,1.21218635092767
2015,"Iceland and East Greenland","demersal","lin-icel",2011,"SSB",31204,17497.3529411765,1.7833554655326,1.17140639979872,1.11353442772229
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2011,"SSB",31204,17497.3529411765,1.7833554655326,1.79963996881091,1.42320579052608
2015,"Iceland and East Greenland","demersal","lin-icel",2012,"SSB",40433,17497.3529411765,2.31080667664016,1.28946928398053,1.21845474101254
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2012,"SSB",40433,17497.3529411765,2.31080667664016,2.09080200034852,1.51690644513692
2015,"Iceland and East Greenland","demersal","lin-icel",2013,"SSB",50324,17497.3529411765,2.87609218201072,1.43312488924796,1.31314638707257
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2013,"SSB",50324,17497.3529411765,2.87609218201072,2.25932308385748,1.57992189493102
2015,"Iceland and East Greenland","demersal","lin-icel",2014,"SSB",59391,17497.3529411765,3.39428484980921,1.48152972048493,1.35473135771289
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2014,"SSB",59391,17497.3529411765,3.39428484980921,2.44094387659942,1.68061831440292
2015,"Iceland and East Greenland","demersal","lin-icel",2015,"SSB",66421,17497.3529411765,3.79605990822141,1.64766966024003,1.46998098770866
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2015,"SSB",66421,17497.3529411765,3.79605990822141,3.5632200723343,1.90793485062179
